Date,Price,lstm0,lstm1,lstm2,lstm3,lstm4,lstm5,lstm6,lstm7,lstm8,lstm9,lstm10,lstm11,lstm12,lstm13,lstm14,lstm15,lstm16,lstm17,lstm18,lstm19
2018-03-24,8547.4,8506.390625,8619.6455078125,8379.705078125,6847.4599609375,8260.73828125,8469.8359375,6472.26611328125,8492.142578125,8423.103515625,8455.658203125,8362.748046875,6928.10302734375,6691.02587890625,8469.494140625,7055.20068359375,8204.384765625,8573.306640625,6881.9609375,8611.5537109375,8169.81787109375
2018-03-25,8473.2,8361.9560546875,8325.62890625,8251.40234375,6898.06640625,8141.30859375,8246.4765625,6424.13427734375,8161.95361328125,8126.8330078125,8429.6142578125,8113.3154296875,7014.79150390625,6590.38818359375,8435.390625,7066.86767578125,7873.2119140625,8381.1865234375,6913.3173828125,8398.95703125,7965.517578125
2018-03-26,8143.5,8093.5830078125,7791.44189453125,7876.6875,6743.01025390625,7806.169921875,7971.75439453125,6919.4501953125,7862.7099609375,7785.97998046875,7779.517578125,7992.146484375,7054.4697265625,6808.80224609375,7741.7880859375,6767.0322265625,7766.44482421875,7804.00830078125,6740.5244140625,7938.10302734375,7798.1396484375
2018-03-27,7801.7,7812.49755859375,7536.3427734375,7644.91748046875,6755.52783203125,7722.353515625,7732.455078125,6922.1513671875,7630.5078125,7577.4970703125,7540.89013671875,7776.74169921875,7119.45361328125,6918.9169921875,7649.80322265625,6889.5947265625,7576.15380859375,7646.57421875,6789.3330078125,7647.88330078125,7502.99169921875
2018-03-28,7954.9,7405.9580078125,7315.62744140625,7462.71875,6852.87451171875,7580.93505859375,7291.04248046875,6855.041015625,7098.9853515625,7272.611328125,7362.076171875,7166.4931640625,7209.455078125,7010.1240234375,7404.79736328125,7011.51318359375,7298.60498046875,7487.044921875,6749.80517578125,7324.48046875,7209.7587890625
2018-03-29,7129.2,7002.43701171875,7148.58544921875,7180.53271484375,6884.92919921875,7283.83642578125,7002.7666015625,6977.70361328125,6901.59326171875,6983.62744140625,7144.30615234375,6848.37158203125,7295.6875,7154.68408203125,7195.30810546875,7029.6728515625,7011.982421875,7304.50439453125,6784.7626953125,7008.68603515625,6890.9990234375
2018-03-30,6853.7,6851.48193359375,7062.3203125,6979.4677734375,6952.3076171875,7029.50341796875,6914.43212890625,7106.37646484375,6988.51513671875,6919.8828125,7056.94580078125,6871.4912109375,7329.22802734375,7291.318359375,7038.07421875,7172.96435546875,6847.998046875,7114.68896484375,6937.9873046875,6917.57177734375,6787.5126953125
2018-03-31,6938.2,6897.994140625,6968.3193359375,6857.9404296875,7182.0078125,6840.595703125,6917.14404296875,7239.0517578125,7057.9775390625,6942.6962890625,7022.19091796875,6902.62646484375,7391.0947265625,7419.79736328125,6938.08447265625,7411.0927734375,6871.02197265625,7057.978515625,7297.72607421875,6994.18505859375,6884.33984375
2018-04-01,6825.2,7075.8828125,7005.95654296875,6810.388671875,7509.65673828125,6684.1669921875,6941.3701171875,7344.68994140625,7328.0625,7009.3876953125,6952.94921875,7180.4658203125,7485.5888671875,7484.09423828125,6844.89697265625,7644.732421875,6880.60205078125,7034.7783203125,7584.154296875,7209.2373046875,7031.06103515625
2018-04-02,7068.4,7162.75,6979.11181640625,6803.81884765625,7817.5810546875,6552.529296875,6959.79833984375,7481.873046875,7340.92333984375,7045.08203125,6913.650390625,7342.720703125,7603.2490234375,7606.61865234375,6742.43505859375,7860.2861328125,6984.51123046875,7023.37158203125,7794.44091796875,7476.2900390625,7056.48046875
2018-04-03,7424.2,7026.85986328125,6941.306640625,6785.69775390625,7888.21142578125,6416.9716796875,6961.654296875,7632.95947265625,7005.62060546875,6938.61181640625,6883.92333984375,6873.90576171875,7736.5029296875,7748.91845703125,6641.806640625,8052.494140625,6931.11376953125,6980.45166015625,7946.3828125,7259.37744140625,6788.431640625
2018-04-04,6808.9,6857.263671875,6938.3857421875,6770.0791015625,7977.11279296875,6293.068359375,6947.78857421875,7752.39599609375,6928.98681640625,6816.20458984375,6852.42138671875,6778.068359375,7843.34716796875,7860.32568359375,6545.224609375,8196.572265625,6867.9443359375,6936.802734375,8054.05810546875,7149.77978515625,6647.89990234375
